validity_mean,proximity_mean,sparsity_mean,diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,proximity_sd,sparsity_sd,diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
95.6,-2.8631793650793647,0.04649999999999999,3.7879523785880633,0.9122533333333332,0.64622,0.6362999999999999,0.60548,10.133798771981828,0.6984823939819622,0.08175529690135416,0.44068960421895886,0.04583919245172029,0.21449088178136372,0.1959732645239224,0.16822728066275006,compas-recidivism,PYT,DiCE-Ext,50
