validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.07261639403144052,0.7076923076923077,0.6285714285714287,0.7038468040834905,0.5271428571428571,0.8976,0.4665,0.4556,0.4382,0.0,0.015716213922909825,0.06686361441233485,0.06023386019368344,0.15271944600562112,0.08530324724727485,0.04577044169912862,0.11166641791017069,0.10648442765650447,0.11049866766416487,german-credit,PYT,DiCE-Ext,10
