validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.49157420601376656,0.356923076923077,0.23428571428571426,3.2499550097690424,0.6728571428571428,0.9372,0.5771,0.5789000000000001,0.583,0.0,0.05535712150113063,0.09110325329724087,0.08058741257640449,0.23968234061971336,0.06440025070020637,0.04902788322305311,0.06799093076776246,0.07170223923359097,0.06863105872869966,german-credit,TF2,DiCE-Ext,10
