validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
76.0,-0.05903472222222221,0.7666666666666666,0.38,0.26361111111111113,0.6816666666666666,0.8317,0.5664,0.5518000000000001,0.5548,24.585451886114367,0.04101646975173584,0.11221672153735643,0.15491933384829668,0.1607064415530782,0.2908533634193452,0.06154320975271494,0.08524239946568062,0.08965836392786912,0.09091241206054684,adult-income,TF2,DiCE,10
