validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.043533333333333334,0.62,0.74,0.19799999999999995,0.28500000000000003,0.7243999999999999,0.49050000000000005,0.4512999999999999,0.4516,0.0,0.08637217773345623,0.10207719180316312,0.30983866769659335,0.344455913787541,0.332540724323102,0.07350162507651711,0.12755848331909042,0.16196848115880103,0.16686268473075566,adult-income,sklearn,DiCE-Ext,10
