validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.5583191660600278,0.445,0.17,3.9012708800631075,0.7374999999999999,0.6492,0.5819,0.5438,0.47939999999999994,0.0,0.12348389426880765,0.23740495174092538,0.14375905768565217,0.4486641891380461,0.06263873490988711,0.12940959950654526,0.12245856442078684,0.13713642842075185,0.15498401351250538,lending-club,PYT,DiCE-Ext,10
