validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
96.0,-0.6036193172860789,0.20375000000000001,0.14875000000000002,4.332588763466342,0.7958333333333335,0.6459,0.4801,0.46670000000000006,0.40599999999999997,8.432740427115679,0.08280026918000412,0.1975588871422617,0.10179807081778229,0.28561558973836787,0.07947066389399983,0.03654662167089531,0.06416896099794323,0.06385060688826694,0.07643588453366942,lending-club,TF2,DiCE,10
