validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.1332370881443155,0.5634615384615385,0.5164285714285715,0.5276762375409881,0.47571428571428565,0.6164,0.5175000000000001,0.41600000000000004,0.3398,0.0,0.07636883407402871,0.11885452076873786,0.08857974871315771,0.2179838968819759,0.07191895161156778,0.10708999330780941,0.26170052859454956,0.22635125113170654,0.20807680206009402,german-credit,sklearn,DiCE,10
