validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
93.33333333333333,-0.7648234126984127,0.5555555555555557,0.024999999999999998,3.354126984126984,0.7907407407407407,0.9082222222222222,0.6347777777777778,0.6155555555555555,0.599888888888889,10.0,0.3064699867422449,0.18559214542766744,0.05,0.5055111416319712,0.09541980020732037,0.07342134869671384,0.2375472467625008,0.24584655331685615,0.22801559400863597,compas-recidivism,PYT,DiCE-Ext,9
