validity_mean,cont_prox_mean,cat_prox_mean,sparsity_mean,diversity_mean,cont_count_diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,cont_prox_sd,cat_prox_sd,sparsity_sd,diversity_sd,cont_count_diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.031105357142857143,0.6283333333333333,0.6375,0.18288095238095237,0.41833333333333333,0.8272999999999999,0.6062000000000001,0.5746,0.5578000000000001,0.0,0.032679679972957516,0.05155004759849802,0.14055939827860833,0.24037769605329265,0.25342712688655755,0.034448189760534244,0.12811522591445212,0.14311238784799715,0.15316643090297416,compas-recidivism,sklearn,DiCE-Ext,10
