dataset,backend,method,lambda1,lambda2,lambda3,robustness_keep_rate_mean,div_cont_mad_mean,prox_cont_mad_negmean_mean,sparsity_cont_mean
adult-income,sklearn,DiCE-Ext,0.5611516415334505,7.969454818643936,2.9106359131330697,0.8666666666666666,0.9955555555555555,-1.2477777777777779,0.3666666666666667
adult-income,sklearn,DiCE-Ext,1.5751320499779735,0.20513382630874505,0.2051110418843398,0.7777777777777778,1.3733333333333335,-0.8400000000000001,0.6
adult-income,sklearn,DiCE-Ext,0.13066739238053282,5.3994844097874335,1.5930522616241019,0.7555555555555555,2.086666666666667,-2.187777777777778,0.06666666666666668
adult-income,sklearn,DiCE-Ext,2.607024758370768,0.10994335574766201,8.706020878304859,0.8444444444444444,0.9555555555555557,-1.392222222222222,0.3333333333333333
adult-income,sklearn,DiCE-Ext,4.622589001020832,0.26587543983272705,0.23102018878452935,0.7777777777777777,2.6488888888888886,-1.893333333333333,0.13333333333333336
adult-income,sklearn,DiCE-Ext,0.2327067708383781,0.4059611610484306,1.1207606211860568,0.7333333333333333,1.7733333333333334,-1.34,0.3333333333333333
adult-income,sklearn,DiCE-Ext,0.7309539835912913,0.38234752246751863,1.6738085788752133,0.7999999999999999,3.9266666666666667,-2.5177777777777774,0.2333333333333333
adult-income,sklearn,DiCE-Ext,0.19010245319870356,0.3839629299804172,0.5404103854647329,0.8666666666666666,2.2355555555555555,-1.812222222222222,0.3
adult-income,sklearn,DiCE-Ext,0.8168455894760165,3.7183641805732095,0.2508115686045233,0.7555555555555555,0.7933333333333332,-1.171111111111111,0.3
adult-income,sklearn,DiCE-Ext,1.0677482709481354,1.5304852121831465,0.1238513729886093,0.888888888888889,0.3066666666666667,-0.24,0.7000000000000001
adult-income,sklearn,DiCE-Ext,1.6409286730647923,0.2193048555664369,0.1349283426801325,0.7555555555555555,1.392222222222222,-0.7527777777777778,0.5833333333333334
adult-income,sklearn,DiCE-Ext,7.902619549708233,8.536189862866832,4.138040112561017,0.888888888888889,0.671111111111111,-0.8555555555555555,0.5000000000000001
adult-income,sklearn,DiCE-Ext,0.4066563313514795,0.1567993391672301,2.3359635026261603,0.888888888888889,1.722222222222222,-1.9411111111111112,0.3
adult-income,sklearn,DiCE-Ext,0.7591104805282696,0.17541893487450796,0.978033701665941,0.7333333333333333,2.226666666666667,-1.9044444444444448,0.33333333333333337
adult-income,sklearn,DiCE-Ext,0.1171593739230706,6.586289317583113,0.3292759134423616,0.888888888888889,2.5844444444444443,-1.78,0.2666666666666667
adult-income,sklearn,DiCE-Ext,2.113705944064573,0.420167205437253,1.0968217207529523,0.8666666666666666,2.8466666666666662,-2.728888888888889,0.16666666666666669
adult-income,sklearn,DiCE-Ext,1.2399967836846095,0.23426581058204046,8.692991511139551,0.8666666666666666,2.486666666666667,-2.0055555555555555,0.3
adult-income,sklearn,DiCE-Ext,3.5503048581283085,7.56829206016762,6.161049539380966,0.8444444444444443,2.2800000000000002,-1.8644444444444446,0.33333333333333337
adult-income,sklearn,DiCE-Ext,1.5696396388661147,6.978281265126034,0.15030900645056822,0.7555555555555555,0.9866666666666667,-0.7355555555555556,0.6
adult-income,sklearn,DiCE-Ext,0.24658447214487378,0.12315571723666023,0.4473636174621265,0.7777777777777778,2.828888888888889,-1.9433333333333334,0.23333333333333334
adult-income,sklearn,DiCE-Ext,0.59890036722543,0.34889766548903667,4.544383960336017,0.7999999999999999,1.3133333333333332,-0.8822222222222222,0.4666666666666667
adult-income,sklearn,DiCE-Ext,0.5170191786366992,0.3646439558980721,1.2172847081122433,0.9333333333333332,1.9822222222222219,-1.9733333333333334,0.23333333333333334
adult-income,sklearn,DiCE-Ext,0.19135880487692303,4.02155452669029,0.14096175149815865,0.8222222222222222,2.651111111111111,-1.4733333333333336,0.4166666666666667
adult-income,sklearn,DiCE-Ext,9.413993046829944,3.5033984911586877,0.24970737145052724,0.8222222222222222,1.9644444444444447,-1.6022222222222222,0.33333333333333337
adult-income,sklearn,DiCE-Ext,0.1025756397418565,4.274869455295218,2.5924756604751593,0.8666666666666668,1.6155555555555559,-1.488888888888889,0.4666666666666667
adult-income,sklearn,DiCE-Ext,2.8708753481954687,3.487712624545931,0.14063366777718173,0.7555555555555555,0.13111111111111112,-0.07222222222222222,0.8
adult-income,sklearn,DiCE-Ext,0.5211124595788266,0.17050539260269293,5.323617594751501,0.8444444444444443,2.0088888888888885,-1.7211111111111113,0.16666666666666669
adult-income,sklearn,DiCE-Ext,1.764396768338155,0.458982418149565,0.13400367243354802,0.8222222222222222,0.7377777777777778,-0.4988888888888889,0.6000000000000001
adult-income,sklearn,DiCE-Ext,0.4187594718900627,0.447060854677849,2.878805718308924,0.888888888888889,1.1844444444444444,-1.3644444444444441,0.3666666666666667
adult-income,sklearn,DiCE-Ext,1.8841476921545086,5.948746813219773,0.8798929749689022,0.7777777777777777,2.2333333333333334,-1.8533333333333335,0.33333333333333337
