dataset,backend,method,lambda1,lambda2,lambda3,robustness_keep_rate_mean,div_cont_mad_mean,prox_cont_mad_negmean_mean,sparsity_cont_mean
lending-club,sklearn,DiCE-Ext,1.3260331922696553,1.8495216589727266,0.9718319944817401,0.8222222222222222,26.337335545301233,-18.345951539402982,0.08333333333333333
lending-club,sklearn,DiCE-Ext,0.4253162363790871,1.179096548677631,0.1515582353959761,0.888888888888889,23.4488049816381,-13.502828143242837,0.19999999999999998
lending-club,sklearn,DiCE-Ext,4.683871708118729,0.6618595597183481,0.14063366777718173,0.8444444444444443,11.549300714027675,-17.80011438993946,0.2
lending-club,sklearn,DiCE-Ext,0.5611516415334505,7.969454818643936,0.4380867619725788,0.888888888888889,22.44622829828324,-13.763501879772111,0.2
lending-club,sklearn,DiCE-Ext,0.23606794572813067,0.12065637774378937,1.0968217207529523,0.9333333333333332,16.353688239724995,-15.653088970527316,0.18333333333333335
lending-club,sklearn,DiCE-Ext,1.519798062003422,3.7183641805732095,0.2508115686045233,0.9111111111111111,19.83458681055279,-14.583278740883221,0.2166666666666667
lending-club,sklearn,DiCE-Ext,0.19010245319870356,0.3839629299804172,0.5404103854647329,0.9111111111111111,19.251042964821572,-21.02043711713823,0.2
lending-club,sklearn,DiCE-Ext,2.2653156413948867,0.10793832090127276,3.244160088734161,0.9111111111111111,22.800342225825236,-17.93811403348299,0.11666666666666667
lending-club,sklearn,DiCE-Ext,1.0572705046816888,0.11557352816269865,1.8742210985555698,0.9111111111111111,18.53854508936045,-15.07815625055737,0.18333333333333332
lending-club,sklearn,DiCE-Ext,0.5211124595788266,0.28378638146176255,6.533305220227734,0.8666666666666666,15.194752523937712,-8.098264190497252,0.18333333333333332
lending-club,sklearn,DiCE-Ext,1.9513967655934459,5.948746813219773,0.27810936979265544,0.8666666666666666,27.477650778678264,-14.289274085713952,0.18333333333333335
lending-club,sklearn,DiCE-Ext,0.4253162363790871,0.22321987366901574,2.4092145436664776,0.8666666666666666,15.868538107335215,-17.124983111732647,0.19999999999999998
lending-club,sklearn,DiCE-Ext,0.5935682912014686,7.472397689332939,0.14063366777718173,0.8444444444444443,4.866905119046862,-3.6823913256966856,0.2166666666666667
lending-club,sklearn,DiCE-Ext,2.8708753481954687,0.1883830778761975,0.14063366777718173,0.8444444444444443,10.605396979063917,-17.009009713105446,0.2166666666666667
lending-club,sklearn,DiCE-Ext,0.7309539835912913,0.38234752246751863,1.6738085788752133,0.888888888888889,1.1801367293858234,-0.8359613881591651,0.3
lending-club,sklearn,DiCE-Ext,1.3260331922696553,0.4809862951501386,1.8742210985555698,0.9333333333333332,8.79122043534941,-9.499426962312082,0.2166666666666667
lending-club,sklearn,DiCE-Ext,0.16863473810115068,0.6836314065022723,7.06947619721799,0.9333333333333332,27.07277396263346,-23.730620074709755,0.15
lending-club,sklearn,DiCE-Ext,5.684322462212273,6.0970252974914345,0.3280071082578535,0.8666666666666666,31.414995447875633,-19.565361843071123,0.2
lending-club,sklearn,DiCE-Ext,0.28681134821030074,4.02155452669029,2.089142634385645,0.9111111111111111,28.626918060188455,-20.48265657985813,0.11666666666666665
lending-club,sklearn,DiCE-Ext,0.5611516415334505,7.969454818643936,4.309673808203455,0.9111111111111111,18.532240440110648,-11.843285090925965,0.15000000000000002
lending-club,sklearn,DiCE-Ext,0.5170191786366992,1.2894414393074187,1.1463075602214001,0.9333333333333332,24.928032932903562,-18.69745655943752,0.13333333333333333
lending-club,sklearn,DiCE-Ext,1.8484491720988625,0.7162786999897341,0.30458224385894067,0.888888888888889,10.079679090647018,-5.459027549227214,0.2666666666666667
lending-club,sklearn,DiCE-Ext,4.622589001020832,0.26587543983272705,0.23102018878452935,0.9111111111111111,14.39785476066002,-9.103064780694554,0.15
lending-club,sklearn,DiCE-Ext,1.1103647313054623,0.7162786999897341,0.15353434324857035,0.9111111111111111,13.276133291462227,-8.973744805361987,0.18333333333333335
lending-club,sklearn,DiCE-Ext,0.17345566642360938,0.20513382630874505,3.3233042062267937,0.9333333333333332,21.407883102058502,-13.580766397854523,0.13333333333333333
lending-club,sklearn,DiCE-Ext,0.4430021806767983,0.38234752246751863,1.6738085788752133,0.888888888888889,15.760012971685006,-9.808330352959521,0.11666666666666667
lending-club,sklearn,DiCE-Ext,0.4253162363790871,6.229189113188561,6.161049539380966,0.9333333333333332,29.071417131144585,-21.397145714070632,0.10000000000000002
lending-club,sklearn,DiCE-Ext,6.321732490144023,1.8458776634788645,0.47649635421385167,0.8666666666666666,24.1817637120973,-15.475787528678268,0.15
lending-club,sklearn,DiCE-Ext,0.49936620665064235,2.8308141496998047,0.15030900645056822,0.9111111111111111,20.655786655297607,-11.730706204504138,0.26666666666666666
lending-club,sklearn,DiCE-Ext,1.5696396388661147,6.2261634823634635,5.945287330479987,1.0,28.04418887975037,-22.465308144272196,0.2333333333333333
lending-club,sklearn,DiCE-Ext,3.6287002255540686,0.6618595597183481,3.244160088734161,0.8666666666666666,16.032508811410857,-13.91386893043703,0.26666666666666666
lending-club,sklearn,DiCE-Ext,1.923372012887718,0.147326180595002,7.06947619721799,0.888888888888889,33.720400255469215,-26.201175152316136,0.11666666666666665
lending-club,sklearn,DiCE-Ext,0.13066739238053282,0.6836314065022723,1.5930522616241019,0.8666666666666666,14.849347197511301,-7.7233640041609135,0.2333333333333333
lending-club,sklearn,DiCE-Ext,4.622589001020832,0.26587543983272705,0.23102018878452935,0.9333333333333332,18.13094778858788,-16.407642756670402,0.2333333333333333
lending-club,sklearn,DiCE-Ext,0.17367237151593162,0.47340227734041923,7.688106801474955,0.888888888888889,21.389231179965044,-20.274053678849775,0.16666666666666669
lending-club,sklearn,DiCE-Ext,0.2105025824748385,0.10994335574766201,6.267702540388488,0.888888888888889,28.47350177743412,-27.363247978892623,0.2
lending-club,sklearn,DiCE-Ext,0.5170191786366992,1.2894414393074187,1.632518529467692,0.9333333333333332,16.065296262290232,-9.477211816537482,0.23333333333333334
lending-club,sklearn,DiCE-Ext,0.4253162363790871,1.179096548677631,0.1515582353959761,0.9555555555555555,18.929838727627274,-18.067069378420847,0.16666666666666669
lending-club,sklearn,DiCE-Ext,0.5211124595788266,0.34889766548903667,0.10432637161302089,0.9111111111111111,16.44585770724909,-13.467406909716257,0.25
lending-club,sklearn,DiCE-Ext,0.15956700210656624,2.1232617602360486,1.0968217207529523,0.8444444444444444,17.704387567395543,-20.49344264465827,0.15000000000000002
lending-club,sklearn,DiCE-Ext,0.1659983797444922,2.8308141496998047,0.10235832435175114,0.888888888888889,24.07762556434937,-12.440294714692701,0.3166666666666667
lending-club,sklearn,DiCE-Ext,0.2327067708383781,0.20513382630874505,1.1207606211860568,0.888888888888889,24.764543444400957,-15.578568396889338,0.25
lending-club,sklearn,DiCE-Ext,0.4430021806767983,4.02155452669029,2.5470526233391175,0.8666666666666666,18.517589305147737,-9.669656930608856,0.2166666666666667
lending-club,sklearn,DiCE-Ext,1.8484491720988625,5.532496914298507,4.048966222584674,0.9111111111111111,11.984787377734081,-16.933651206820592,0.3
lending-club,sklearn,DiCE-Ext,1.5751320499779735,0.20513382630874505,6.161049539380966,0.9555555555555555,25.964440105876825,-20.68131233395487,0.13333333333333336
lending-club,sklearn,DiCE-Ext,0.5170191786366992,0.3646439558980721,2.5470526233391175,0.888888888888889,24.64131143483393,-17.72058748427646,0.13333333333333333
lending-club,sklearn,DiCE-Ext,0.13066739238053282,5.3994844097874335,1.5930522616241019,0.9777777777777779,36.424339242427514,-21.521917363984933,0.2
lending-club,sklearn,DiCE-Ext,4.119839624605188,7.969454818643936,0.432520752538653,0.9333333333333332,15.193286422178312,-9.270524736721779,0.23333333333333334
lending-club,sklearn,DiCE-Ext,0.2327067708383781,0.2097085333143114,1.2516058337570368,0.9111111111111111,23.53046091419908,-20.28065597874254,0.16666666666666666
lending-club,sklearn,DiCE-Ext,0.5211124595788266,1.090388452320111,0.19489008462344254,0.8222222222222222,22.794880374645476,-19.49378359575243,0.13333333333333333
lending-club,sklearn,DiCE-Ext,2.419860861453868,1.0402587615883845,2.013365020244047,0.9333333333333332,21.623371900943123,-21.34285972839942,0.11666666666666665
lending-club,sklearn,DiCE-Ext,0.28089151398126255,3.5033984911586877,0.24970737145052724,0.9333333333333332,18.31013703376141,-13.590668757013521,0.23333333333333334
lending-club,sklearn,DiCE-Ext,2.113705944064573,0.6836314065022723,0.27810936979265544,0.888888888888889,27.723223566923558,-17.590092306091186,0.2
lending-club,sklearn,DiCE-Ext,0.13066739238053282,5.3994844097874335,7.688106801474955,0.9111111111111111,22.13771167691887,-13.016344606842011,0.2
lending-club,sklearn,DiCE-Ext,4.325432427964557,2.656797431288617,0.10325337616482036,0.8666666666666666,17.420901240583056,-13.377356159115928,0.2833333333333333
lending-club,sklearn,DiCE-Ext,0.16435497475111327,0.26587543983272705,1.8742210985555698,0.8444444444444444,35.035969841269086,-17.931998661003355,0.18333333333333332
lending-club,sklearn,DiCE-Ext,0.29819350171149356,0.6836314065022723,0.4475065500006153,0.9333333333333332,7.087897513598539,-6.42080618936024,0.2666666666666667
lending-club,sklearn,DiCE-Ext,3.1115931750282644,0.6618595597183481,3.244160088734161,0.9111111111111111,22.05621646675194,-15.502928281466705,0.25
lending-club,sklearn,DiCE-Ext,0.30138649046798016,1.9918920492197516,0.19489008462344254,0.9111111111111111,12.357803705276288,-6.403111236979514,0.2833333333333333
lending-club,sklearn,DiCE-Ext,4.993980255757076,0.26587543983272705,0.23102018878452935,0.9111111111111111,26.54922215126503,-22.440133239038225,0.08333333333333333
lending-club,sklearn,DiCE-Ext,0.1025756397418565,0.420167205437253,2.0664542018650076,0.888888888888889,15.81480098078004,-16.988509660960393,0.13333333333333333
lending-club,sklearn,DiCE-Ext,1.05073840241814,1.3696739838480052,0.27810936979265544,0.9111111111111111,34.69787522483883,-28.031590278571137,0.11666666666666665
lending-club,sklearn,DiCE-Ext,0.15393931002140857,0.4059611610484306,4.544383960336017,0.8444444444444444,14.601186836936346,-11.599649420591586,0.18333333333333335
lending-club,sklearn,DiCE-Ext,0.5611516415334505,0.6836314065022723,0.12675278269816292,0.8666666666666666,22.827944596267375,-13.024468364070842,0.21666666666666665
lending-club,sklearn,DiCE-Ext,0.7309539835912913,1.8391267498289012,1.6738085788752133,0.9111111111111111,21.955690706734675,-19.60661686743839,0.16666666666666669
lending-club,sklearn,DiCE-Ext,0.1025756397418565,0.4059611610484306,2.5924756604751593,0.888888888888889,7.959701631702484,-13.679118740304109,0.23333333333333334
lending-club,sklearn,DiCE-Ext,0.1025756397418565,0.5437904873657087,0.33916008494386146,0.9333333333333332,25.23406162844206,-29.79597484691066,0.14999999999999997
lending-club,sklearn,DiCE-Ext,2.113705944064573,0.420167205437253,0.1238513729886093,0.888888888888889,23.882123868296453,-12.691022925096146,0.16666666666666666
lending-club,sklearn,DiCE-Ext,0.4253162363790871,7.969454818643936,0.4380867619725788,0.9111111111111111,23.22192736666624,-11.881775634598577,0.25
lending-club,sklearn,DiCE-Ext,0.30138649046798016,1.179096548677631,0.1515582353959761,0.888888888888889,20.26344078060864,-11.11311660373167,0.2333333333333333
lending-club,sklearn,DiCE-Ext,0.4253162363790871,1.179096548677631,0.30759501068720396,0.9555555555555555,25.86933174371408,-18.325682733461353,0.2333333333333333
