validity_mean,proximity_mean,sparsity_mean,diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,proximity_sd,sparsity_sd,diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
88.8,-3.3083677825224975,0.07691666666666669,4.339787501785426,0.5726733333333334,0.5695999999999999,0.54346,0.49717999999999996,16.243051889773596,0.8017138608474178,0.08686483916664274,0.9168816644998105,0.07487950986573312,0.0997775075876731,0.09506844151151617,0.08708187327487406,lending-club,PYT,DiCE,50
