validity_mean,proximity_mean,sparsity_mean,diversity_mean,robustness_mean,fidelity_1nn_0.5_mean,fidelity_1nn_1.0_mean,fidelity_1nn_2.0_mean,validity_sd,proximity_sd,sparsity_sd,diversity_sd,robustness_sd,fidelity_1nn_0.5_sd,fidelity_1nn_1.0_sd,fidelity_1nn_2.0_sd,dataset,backend,method,n
100.0,-0.12615614365910224,0.5394285714285715,1.2013229024542746,0.662,0.47658000000000017,0.41950000000000004,0.38548000000000004,0.0,0.39566732508940783,0.0686976486529608,0.3816670444754417,0.1409478120237619,0.21830815984076551,0.2339469894603284,0.24768456239535722,german-credit,sklearn,DiCE,50
