dataset,backend,method,lambda1,lambda2,lambda3,robustness_keep_rate_mean,div_cont_mad_mean,prox_cont_mad_negmean_mean,sparsity_cont_mean
german-credit,PYT,DiCE-Ext,0.5611516415334505,7.969454818643936,2.9106359131330697,0.8666666666666666,0.5806319247516775,-0.35723159727064707,0.5142857142857142
german-credit,PYT,DiCE-Ext,1.5751320499779735,0.20513382630874505,0.2051110418843398,0.888888888888889,0.6543217681909514,-0.39072381572218867,0.5238095238095238
german-credit,PYT,DiCE-Ext,0.13066739238053282,5.3994844097874335,1.5930522616241019,0.888888888888889,0.5804986596005144,-0.3532787875970434,0.5333333333333334
german-credit,PYT,DiCE-Ext,2.607024758370768,0.10994335574766201,8.706020878304859,0.9111111111111111,0.5825567280822732,-0.3581841848356655,0.5428571428571429
german-credit,PYT,DiCE-Ext,4.622589001020832,0.26587543983272705,0.23102018878452935,0.9111111111111111,0.6303689585173478,-0.3792292315559481,0.5809523809523809
german-credit,PYT,DiCE-Ext,0.2327067708383781,0.4059611610484306,1.1207606211860568,0.9555555555555555,0.5904846615943263,-0.3597152877855773,0.5619047619047619
german-credit,PYT,DiCE-Ext,0.7309539835912913,0.38234752246751863,1.6738085788752133,0.9555555555555555,0.6076514858031291,-0.3730349846848382,0.5619047619047619
german-credit,PYT,DiCE-Ext,0.19010245319870356,0.3839629299804172,0.5404103854647329,0.9555555555555555,0.6295827974318049,-0.37425802819229437,0.5523809523809524
german-credit,PYT,DiCE-Ext,0.8168455894760165,3.7183641805732095,0.2508115686045233,0.9111111111111111,0.5898621377176536,-0.3572681677074779,0.5523809523809524
german-credit,PYT,DiCE-Ext,1.0677482709481354,1.5304852121831465,0.1238513729886093,0.9111111111111111,0.5960196075392952,-0.36126601893604826,0.5523809523809524
german-credit,PYT,DiCE-Ext,1.6409286730647923,0.2193048555664369,0.1349283426801325,0.9111111111111111,0.6420942256933146,-0.3847813263498262,0.5619047619047619
german-credit,PYT,DiCE-Ext,7.902619549708233,8.536189862866832,4.138040112561017,0.9555555555555555,0.5884284526263049,-0.36146901585235464,0.5238095238095238
german-credit,PYT,DiCE-Ext,0.4066563313514795,0.1567993391672301,2.3359635026261603,0.9555555555555555,0.6141496598639455,-0.3709577012277956,0.5238095238095237
german-credit,PYT,DiCE-Ext,0.7591104805282696,0.17541893487450796,0.978033701665941,0.9555555555555555,0.6308890025258396,-0.38145723893201927,0.5238095238095238
german-credit,PYT,DiCE-Ext,0.1171593739230706,6.586289317583113,0.3292759134423616,0.9111111111111111,0.6013378168275663,-0.3608210786212739,0.5523809523809524
german-credit,PYT,DiCE-Ext,2.113705944064573,0.420167205437253,1.0968217207529523,0.9555555555555555,0.6252980645561186,-0.37473447693428164,0.5428571428571429
german-credit,PYT,DiCE-Ext,1.2399967836846095,0.23426581058204046,8.692991511139551,0.888888888888889,0.5941859203818203,-0.3600820252170724,0.5142857142857142
german-credit,PYT,DiCE-Ext,3.5503048581283085,7.56829206016762,6.161049539380966,0.9555555555555555,0.5753825174716811,-0.3556500808371944,0.5523809523809524
german-credit,PYT,DiCE-Ext,1.5696396388661147,6.978281265126034,0.15030900645056822,0.8666666666666668,0.6159273549966684,-0.37114933444904163,0.5523809523809524
german-credit,PYT,DiCE-Ext,0.24658447214487378,0.12315571723666023,0.4473636174621265,0.9111111111111111,0.6107990227222249,-0.36851688283513867,0.5619047619047619
german-credit,PYT,DiCE-Ext,0.59890036722543,0.34889766548903667,4.544383960336017,0.9111111111111111,0.6048456861863956,-0.3664687317599781,0.5142857142857142
german-credit,PYT,DiCE-Ext,0.5170191786366992,0.3646439558980721,1.2172847081122433,0.9111111111111111,0.610138068894984,-0.36654135610204597,0.5714285714285715
german-credit,PYT,DiCE-Ext,0.19135880487692303,4.02155452669029,0.14096175149815865,0.9111111111111111,0.6642623154045217,-0.3951711527435576,0.5428571428571429
german-credit,PYT,DiCE-Ext,9.413993046829944,3.5033984911586877,0.24970737145052724,0.8444444444444444,0.6501450937246577,-0.39063703841445463,0.5333333333333334
german-credit,PYT,DiCE-Ext,0.1025756397418565,4.274869455295218,2.5924756604751593,0.9555555555555555,0.5751153673314429,-0.35077236969199216,0.5428571428571429
german-credit,PYT,DiCE-Ext,2.8708753481954687,3.487712624545931,0.14063366777718173,0.9111111111111111,0.6499000511366277,-0.38976895541815815,0.5428571428571429
german-credit,PYT,DiCE-Ext,0.5211124595788266,0.17050539260269293,5.323617594751501,0.888888888888889,0.5881513850794684,-0.36106074928072973,0.5523809523809524
german-credit,PYT,DiCE-Ext,1.764396768338155,0.458982418149565,0.13400367243354802,0.9111111111111111,0.6109453044695479,-0.3677588210682906,0.5333333333333334
german-credit,PYT,DiCE-Ext,0.4187594718900627,0.447060854677849,2.878805718308924,0.8666666666666668,0.6029512549135068,-0.364793309882799,0.5523809523809524
german-credit,PYT,DiCE-Ext,1.8841476921545086,5.948746813219773,0.8798929749689022,0.9555555555555555,0.6204360559713635,-0.37151565865526165,0.5619047619047619
german-credit,PYT,DiCE-Ext,0.17345566642360938,2.6698666742744606,3.3233042062267937,0.9333333333333332,0.5931842623154046,-0.3577961663025119,0.5809523809523809
german-credit,PYT,DiCE-Ext,1.3260331922696553,3.482846706526884,0.9718319944817401,0.888888888888889,0.6367774626935057,-0.3783499914772287,0.5333333333333333
german-credit,PYT,DiCE-Ext,1.1103647313054623,0.7162786999897341,0.11241862095793062,0.9111111111111111,0.662949292093451,-0.3938291003569233,0.5428571428571429
german-credit,PYT,DiCE-Ext,0.16435497475111327,0.11557352816269865,1.8742210985555698,0.9555555555555555,0.5629341060645974,-0.341436990893548,0.5714285714285715
german-credit,PYT,DiCE-Ext,0.4253162363790871,1.0402587615883845,6.533305220227734,0.888888888888889,0.5780941017257321,-0.3516946885056224,0.5809523809523809
german-credit,PYT,DiCE-Ext,0.31519872951938893,0.6618595597183481,3.244160088734161,0.9111111111111111,0.5769823191235492,-0.3525234117944824,0.5904761904761905
german-credit,PYT,DiCE-Ext,0.28681134821030074,0.14254757044027438,0.3797544798678416,0.888888888888889,0.5855993057815382,-0.3564829363788036,0.5714285714285715
german-credit,PYT,DiCE-Ext,0.21010799310103556,7.234279845665419,4.132765459466365,0.9111111111111111,0.6147494563504976,-0.3687764916141095,0.580952380952381
german-credit,PYT,DiCE-Ext,1.8484491720988625,5.532496914298507,4.048966222584674,0.9555555555555555,0.5742153626826585,-0.34998393586743737,0.5619047619047619
german-credit,PYT,DiCE-Ext,0.23612399244412613,6.0970252974914345,1.1986281799901182,0.9111111111111111,0.6119122516128699,-0.3669952840665499,0.6
german-credit,PYT,DiCE-Ext,4.119839624605188,6.197015748809146,0.432520752538653,0.888888888888889,0.6347817912282604,-0.3797782013336846,0.5238095238095237
german-credit,PYT,DiCE-Ext,0.1659983797444922,0.28567374298471887,0.7148510793512985,0.9555555555555555,0.6472566490529392,-0.38730107076999365,0.5333333333333333
german-credit,PYT,DiCE-Ext,4.325432427964557,5.265761277157429,0.10325337616482036,0.9111111111111111,0.6073913604925645,-0.36533856063306114,0.5523809523809524
german-credit,PYT,DiCE-Ext,1.05073840241814,0.6836314065022723,0.27810936979265544,0.9111111111111111,0.6253364945066865,-0.3760564878950821,0.5523809523809524
german-credit,PYT,DiCE-Ext,0.17367237151593162,0.47340227734041923,7.688106801474955,0.8666666666666666,0.5769591785081534,-0.34883248363886177,0.561904761904762
